*Title:
*Step  = 1
*Time  = 0.05
*Data  = sz
1, -1.41216e-05
2, -1.41216e-05
3, -1.41216e-05
4, -1.41216e-05
5, -1.41216e-05
6, -1.41216e-05
7, -1.41216e-05
8, -1.41216e-05
9, -1.41216e-05
10, -1.41216e-05
11, -1.41216e-05
12, -1.41216e-05
13, -1.41216e-05
14, -1.41216e-05
15, -1.41216e-05
16, -1.41216e-05
17, -1.41216e-05
18, -1.41216e-05
19, -1.41216e-05
20, -1.41216e-05
21, -1.41216e-05
22, -1.41216e-05
23, -1.41216e-05
24, -1.41216e-05
25, -1.41216e-05
26, -1.41216e-05
27, -1.41216e-05
28, -1.41216e-05
29, -1.41216e-05
30, -1.41216e-05
31, -1.41216e-05
32, -1.41216e-05
33, -1.41216e-05
34, -1.41216e-05
35, -1.41216e-05
36, -1.41216e-05
37, -1.41216e-05
38, -1.41216e-05
39, -1.41216e-05
40, -1.41216e-05
41, -1.41216e-05
42, -1.41216e-05
43, -1.41216e-05
44, -1.41216e-05
45, -1.41216e-05
46, -1.41216e-05
47, -1.41216e-05
48, -1.41216e-05
49, -1.41216e-05
50, -1.41216e-05
51, -1.41216e-05
52, -1.41216e-05
53, -1.41216e-05
54, -1.41216e-05
55, -1.41216e-05
56, -1.41216e-05
57, -1.41216e-05
58, -1.41216e-05
59, -1.41216e-05
60, -1.41216e-05
61, -1.41216e-05
62, -1.41216e-05
63, -1.41216e-05
64, -1.41216e-05
65, -1.41216e-05
66, -1.41216e-05
67, -1.41216e-05
68, -1.41216e-05
69, -1.41216e-05
70, -1.41216e-05
71, -1.41216e-05
72, -1.41216e-05
73, -1.41216e-05
74, -1.41216e-05
75, -1.41216e-05
76, -1.41216e-05
77, -1.41216e-05
78, -1.41216e-05
79, -1.41216e-05
80, -1.41216e-05
81, -1.41216e-05
82, -1.41216e-05
83, -1.41216e-05
84, -1.41216e-05
85, -1.41216e-05
86, -1.41216e-05
87, -1.41216e-05
88, -1.41216e-05
89, -1.41216e-05
90, -1.41216e-05
91, -1.41216e-05
92, -1.41216e-05
93, -1.41216e-05
94, -1.41216e-05
95, -1.41216e-05
96, -1.41216e-05
97, -1.41216e-05
98, -1.41216e-05
99, -1.41216e-05
100, -1.41216e-05
101, -1.41216e-05
102, -1.41216e-05
103, -1.41216e-05
104, -1.41216e-05
105, -1.41216e-05
106, -1.41216e-05
107, -1.41216e-05
108, -1.41216e-05
109, -1.41216e-05
110, -1.41216e-05
111, -1.41216e-05
112, -1.41216e-05
113, -1.41216e-05
114, -1.41216e-05
115, -1.41216e-05
116, -1.41216e-05
117, -1.41216e-05
118, -1.41216e-05
119, -1.41216e-05
120, -1.41216e-05
121, -1.41216e-05
122, -1.41216e-05
123, -1.41216e-05
124, -1.41216e-05
125, -1.41216e-05
*Step  = 2
*Time  = 0.1
*Data  = sz
1, -2.9188e-05
2, -2.9188e-05
3, -2.9188e-05
4, -2.9188e-05
5, -2.9188e-05
6, -2.9188e-05
7, -2.9188e-05
8, -2.9188e-05
9, -2.9188e-05
10, -2.9188e-05
11, -2.9188e-05
12, -2.9188e-05
13, -2.9188e-05
14, -2.9188e-05
15, -2.9188e-05
16, -2.9188e-05
17, -2.9188e-05
18, -2.9188e-05
19, -2.9188e-05
20, -2.9188e-05
21, -2.9188e-05
22, -2.9188e-05
23, -2.9188e-05
24, -2.9188e-05
25, -2.9188e-05
26, -2.9188e-05
27, -2.9188e-05
28, -2.9188e-05
29, -2.9188e-05
30, -2.9188e-05
31, -2.9188e-05
32, -2.9188e-05
33, -2.9188e-05
34, -2.9188e-05
35, -2.9188e-05
36, -2.9188e-05
37, -2.9188e-05
38, -2.9188e-05
39, -2.9188e-05
40, -2.9188e-05
41, -2.9188e-05
42, -2.9188e-05
43, -2.9188e-05
44, -2.9188e-05
45, -2.9188e-05
46, -2.9188e-05
47, -2.9188e-05
48, -2.9188e-05
49, -2.9188e-05
50, -2.9188e-05
51, -2.9188e-05
52, -2.9188e-05
53, -2.9188e-05
54, -2.9188e-05
55, -2.9188e-05
56, -2.9188e-05
57, -2.9188e-05
58, -2.9188e-05
59, -2.9188e-05
60, -2.9188e-05
61, -2.9188e-05
62, -2.9188e-05
63, -2.9188e-05
64, -2.9188e-05
65, -2.9188e-05
66, -2.9188e-05
67, -2.9188e-05
68, -2.9188e-05
69, -2.9188e-05
70, -2.9188e-05
71, -2.9188e-05
72, -2.9188e-05
73, -2.9188e-05
74, -2.9188e-05
75, -2.9188e-05
76, -2.9188e-05
77, -2.9188e-05
78, -2.9188e-05
79, -2.9188e-05
80, -2.9188e-05
81, -2.9188e-05
82, -2.9188e-05
83, -2.9188e-05
84, -2.9188e-05
85, -2.9188e-05
86, -2.9188e-05
87, -2.9188e-05
88, -2.9188e-05
89, -2.9188e-05
90, -2.9188e-05
91, -2.9188e-05
92, -2.9188e-05
93, -2.9188e-05
94, -2.9188e-05
95, -2.9188e-05
96, -2.9188e-05
97, -2.9188e-05
98, -2.9188e-05
99, -2.9188e-05
100, -2.9188e-05
101, -2.9188e-05
102, -2.9188e-05
103, -2.9188e-05
104, -2.9188e-05
105, -2.9188e-05
106, -2.9188e-05
107, -2.9188e-05
108, -2.9188e-05
109, -2.9188e-05
110, -2.9188e-05
111, -2.9188e-05
112, -2.9188e-05
113, -2.9188e-05
114, -2.9188e-05
115, -2.9188e-05
116, -2.9188e-05
117, -2.9188e-05
118, -2.9188e-05
119, -2.9188e-05
120, -2.9188e-05
121, -2.9188e-05
122, -2.9188e-05
123, -2.9188e-05
124, -2.9188e-05
125, -2.9188e-05
*Step  = 3
*Time  = 0.15
*Data  = sz
1, -4.5367e-05
2, -4.5367e-05
3, -4.5367e-05
4, -4.5367e-05
5, -4.5367e-05
6, -4.5367e-05
7, -4.5367e-05
8, -4.5367e-05
9, -4.5367e-05
10, -4.5367e-05
11, -4.5367e-05
12, -4.5367e-05
13, -4.5367e-05
14, -4.5367e-05
15, -4.5367e-05
16, -4.5367e-05
17, -4.5367e-05
18, -4.5367e-05
19, -4.5367e-05
20, -4.5367e-05
21, -4.5367e-05
22, -4.5367e-05
23, -4.5367e-05
24, -4.5367e-05
25, -4.5367e-05
26, -4.5367e-05
27, -4.5367e-05
28, -4.5367e-05
29, -4.5367e-05
30, -4.5367e-05
31, -4.5367e-05
32, -4.5367e-05
33, -4.5367e-05
34, -4.5367e-05
35, -4.5367e-05
36, -4.5367e-05
37, -4.5367e-05
38, -4.5367e-05
39, -4.5367e-05
40, -4.5367e-05
41, -4.5367e-05
42, -4.5367e-05
43, -4.5367e-05
44, -4.5367e-05
45, -4.5367e-05
46, -4.5367e-05
47, -4.5367e-05
48, -4.5367e-05
49, -4.5367e-05
50, -4.5367e-05
51, -4.5367e-05
52, -4.5367e-05
53, -4.5367e-05
54, -4.5367e-05
55, -4.5367e-05
56, -4.5367e-05
57, -4.5367e-05
58, -4.5367e-05
59, -4.5367e-05
60, -4.5367e-05
61, -4.5367e-05
62, -4.5367e-05
63, -4.5367e-05
64, -4.5367e-05
65, -4.5367e-05
66, -4.5367e-05
67, -4.5367e-05
68, -4.5367e-05
69, -4.5367e-05
70, -4.5367e-05
71, -4.5367e-05
72, -4.5367e-05
73, -4.5367e-05
74, -4.5367e-05
75, -4.5367e-05
76, -4.5367e-05
77, -4.5367e-05
78, -4.5367e-05
79, -4.5367e-05
80, -4.5367e-05
81, -4.5367e-05
82, -4.5367e-05
83, -4.5367e-05
84, -4.5367e-05
85, -4.5367e-05
86, -4.5367e-05
87, -4.5367e-05
88, -4.5367e-05
89, -4.5367e-05
90, -4.5367e-05
91, -4.5367e-05
92, -4.5367e-05
93, -4.5367e-05
94, -4.5367e-05
95, -4.5367e-05
96, -4.5367e-05
97, -4.5367e-05
98, -4.5367e-05
99, -4.5367e-05
100, -4.5367e-05
101, -4.5367e-05
102, -4.5367e-05
103, -4.5367e-05
104, -4.5367e-05
105, -4.5367e-05
106, -4.5367e-05
107, -4.5367e-05
108, -4.5367e-05
109, -4.5367e-05
110, -4.5367e-05
111, -4.5367e-05
112, -4.5367e-05
113, -4.5367e-05
114, -4.5367e-05
115, -4.5367e-05
116, -4.5367e-05
117, -4.5367e-05
118, -4.5367e-05
119, -4.5367e-05
120, -4.5367e-05
121, -4.5367e-05
122, -4.5367e-05
123, -4.5367e-05
124, -4.5367e-05
125, -4.5367e-05
*Step  = 4
*Time  = 0.2
*Data  = sz
1, -6.28103e-05
2, -6.28103e-05
3, -6.28103e-05
4, -6.28103e-05
5, -6.28103e-05
6, -6.28103e-05
7, -6.28103e-05
8, -6.28103e-05
9, -6.28103e-05
10, -6.28103e-05
11, -6.28103e-05
12, -6.28103e-05
13, -6.28103e-05
14, -6.28103e-05
15, -6.28103e-05
16, -6.28103e-05
17, -6.28103e-05
18, -6.28103e-05
19, -6.28103e-05
20, -6.28103e-05
21, -6.28103e-05
22, -6.28103e-05
23, -6.28103e-05
24, -6.28103e-05
25, -6.28103e-05
26, -6.28103e-05
27, -6.28103e-05
28, -6.28103e-05
29, -6.28103e-05
30, -6.28103e-05
31, -6.28103e-05
32, -6.28103e-05
33, -6.28103e-05
34, -6.28103e-05
35, -6.28103e-05
36, -6.28103e-05
37, -6.28103e-05
38, -6.28103e-05
39, -6.28103e-05
40, -6.28103e-05
41, -6.28103e-05
42, -6.28103e-05
43, -6.28103e-05
44, -6.28103e-05
45, -6.28103e-05
46, -6.28103e-05
47, -6.28103e-05
48, -6.28103e-05
49, -6.28103e-05
50, -6.28103e-05
51, -6.28103e-05
52, -6.28103e-05
53, -6.28103e-05
54, -6.28103e-05
55, -6.28103e-05
56, -6.28103e-05
57, -6.28103e-05
58, -6.28103e-05
59, -6.28103e-05
60, -6.28103e-05
61, -6.28103e-05
62, -6.28103e-05
63, -6.28103e-05
64, -6.28103e-05
65, -6.28103e-05
66, -6.28103e-05
67, -6.28103e-05
68, -6.28103e-05
69, -6.28103e-05
70, -6.28103e-05
71, -6.28103e-05
72, -6.28103e-05
73, -6.28103e-05
74, -6.28103e-05
75, -6.28103e-05
76, -6.28103e-05
77, -6.28103e-05
78, -6.28103e-05
79, -6.28103e-05
80, -6.28103e-05
81, -6.28103e-05
82, -6.28103e-05
83, -6.28103e-05
84, -6.28103e-05
85, -6.28103e-05
86, -6.28103e-05
87, -6.28103e-05
88, -6.28103e-05
89, -6.28103e-05
90, -6.28103e-05
91, -6.28103e-05
92, -6.28103e-05
93, -6.28103e-05
94, -6.28103e-05
95, -6.28103e-05
96, -6.28103e-05
97, -6.28103e-05
98, -6.28103e-05
99, -6.28103e-05
100, -6.28103e-05
101, -6.28103e-05
102, -6.28103e-05
103, -6.28103e-05
104, -6.28103e-05
105, -6.28103e-05
106, -6.28103e-05
107, -6.28103e-05
108, -6.28103e-05
109, -6.28103e-05
110, -6.28103e-05
111, -6.28103e-05
112, -6.28103e-05
113, -6.28103e-05
114, -6.28103e-05
115, -6.28103e-05
116, -6.28103e-05
117, -6.28103e-05
118, -6.28103e-05
119, -6.28103e-05
120, -6.28103e-05
121, -6.28103e-05
122, -6.28103e-05
123, -6.28103e-05
124, -6.28103e-05
125, -6.28103e-05
*Step  = 5
*Time  = 0.25
*Data  = sz
1, -8.17077e-05
2, -8.17077e-05
3, -8.17077e-05
4, -8.17077e-05
5, -8.17077e-05
6, -8.17077e-05
7, -8.17077e-05
8, -8.17077e-05
9, -8.17077e-05
10, -8.17077e-05
11, -8.17077e-05
12, -8.17077e-05
13, -8.17077e-05
14, -8.17077e-05
15, -8.17077e-05
16, -8.17077e-05
17, -8.17077e-05
18, -8.17077e-05
19, -8.17077e-05
20, -8.17077e-05
21, -8.17077e-05
22, -8.17077e-05
23, -8.17077e-05
24, -8.17077e-05
25, -8.17077e-05
26, -8.17077e-05
27, -8.17077e-05
28, -8.17077e-05
29, -8.17077e-05
30, -8.17077e-05
31, -8.17077e-05
32, -8.17077e-05
33, -8.17077e-05
34, -8.17077e-05
35, -8.17077e-05
36, -8.17077e-05
37, -8.17077e-05
38, -8.17077e-05
39, -8.17077e-05
40, -8.17077e-05
41, -8.17077e-05
42, -8.17077e-05
43, -8.17077e-05
44, -8.17077e-05
45, -8.17077e-05
46, -8.17077e-05
47, -8.17077e-05
48, -8.17077e-05
49, -8.17077e-05
50, -8.17077e-05
51, -8.17077e-05
52, -8.17077e-05
53, -8.17077e-05
54, -8.17077e-05
55, -8.17077e-05
56, -8.17077e-05
57, -8.17077e-05
58, -8.17077e-05
59, -8.17077e-05
60, -8.17077e-05
61, -8.17077e-05
62, -8.17077e-05
63, -8.17077e-05
64, -8.17077e-05
65, -8.17077e-05
66, -8.17077e-05
67, -8.17077e-05
68, -8.17077e-05
69, -8.17077e-05
70, -8.17077e-05
71, -8.17077e-05
72, -8.17077e-05
73, -8.17077e-05
74, -8.17077e-05
75, -8.17077e-05
76, -8.17077e-05
77, -8.17077e-05
78, -8.17077e-05
79, -8.17077e-05
80, -8.17077e-05
81, -8.17077e-05
82, -8.17077e-05
83, -8.17077e-05
84, -8.17077e-05
85, -8.17077e-05
86, -8.17077e-05
87, -8.17077e-05
88, -8.17077e-05
89, -8.17077e-05
90, -8.17077e-05
91, -8.17077e-05
92, -8.17077e-05
93, -8.17077e-05
94, -8.17077e-05
95, -8.17077e-05
96, -8.17077e-05
97, -8.17077e-05
98, -8.17077e-05
99, -8.17077e-05
100, -8.17077e-05
101, -8.17077e-05
102, -8.17077e-05
103, -8.17077e-05
104, -8.17077e-05
105, -8.17077e-05
106, -8.17077e-05
107, -8.17077e-05
108, -8.17077e-05
109, -8.17077e-05
110, -8.17077e-05
111, -8.17077e-05
112, -8.17077e-05
113, -8.17077e-05
114, -8.17077e-05
115, -8.17077e-05
116, -8.17077e-05
117, -8.17077e-05
118, -8.17077e-05
119, -8.17077e-05
120, -8.17077e-05
121, -8.17077e-05
122, -8.17077e-05
